time,seconds_elapsed,z,y,x
1729114988011863000,0.089863037109375,9.937093734741211,-0.07148557901382446,-0.14356936514377594
1729114988049797600,0.127797607421875,9.836594581604004,-0.07866404205560684,-0.1818545162677765
1729114988087732200,0.165732177734375,9.932307243347168,-0.10737791657447815,-0.1579262912273407
1729114988125666600,0.20366650390625,9.860523223876953,-0.08823533356189728,-0.16510476171970367
1729114988163601200,0.24160107421875,9.925128936767578,-0.09062815457582474,-0.1579262912273407
1729114988201535700,0.27953564453125,9.891630172729492,-0.06669992953538895,-0.1579262912273407
1729114988239470300,0.31747021484375,9.915557861328125,-0.0810568705201149,-0.15553347766399384
1729114988277405000,0.355405029296875,9.889236450195312,-0.08823533356189728,-0.16031911969184875
1729114988315339500,0.393339599609375,9.898808479309082,-0.09541380405426025,-0.1579262912273407
1729114988353274000,0.431274169921875,9.889236450195312,-0.07627122104167938,-0.15553347766399384
1729114988391208400,0.46920849609375,9.889236450195312,-0.08344969153404236,-0.1579262912273407
1729114988429143000,0.50714306640625,9.898808479309082,-0.0930209830403328,-0.16031911969184875
1729114988467077600,0.54507763671875,9.898808479309082,-0.08344969153404236,-0.15074782073497772
1729114988505012200,0.58301220703125,9.891630172729492,-0.0690927505493164,-0.16271193325519562
1729114988542946800,0.62094677734375,9.889236450195312,-0.09062815457582474,-0.16510476171970367
1729114988580881400,0.65888134765625,9.898808479309082,-0.08823533356189728,-0.16271193325519562
1729114988618816000,0.69681591796875,9.894022941589355,-0.08823533356189728,-0.15553347766399384
1729114988656750300,0.734750244140625,9.894022941589355,-0.0810568705201149,-0.16749759018421173
1729114988694685000,0.772684814453125,9.905986785888672,-0.0810568705201149,-0.15553347766399384
1729114988732619500,0.81061962890625,9.910772323608398,-0.09062815457582474,-0.1698904037475586
1729114988770554000,0.84855419921875,9.903594017028809,-0.0930209830403328,-0.16271193325519562
1729114988808488700,0.88648876953125,9.903594017028809,-0.0810568705201149,-0.1459621787071228
1729114988846423300,0.92442333984375,9.894022941589355,-0.08584251254796982,-0.1698904037475586
1729114988884358000,0.96235791015625,9.901201248168945,-0.0810568705201149,-0.15314064919948578
1729114988922292500,1.00029248046875,9.905986785888672,-0.08823533356189728,-0.16749759018421173
1729114988960226800,1.038226806640625,9.896415710449219,-0.0810568705201149,-0.1579262912273407
1729114988998161400,1.076161376953125,9.889236450195312,-0.08584251254796982,-0.15553347766399384
1729114989036096000,1.114095947265625,9.896415710449219,-0.0930209830403328,-0.16510476171970367
1729114989074030600,1.152030517578125,9.894022941589355,-0.08823533356189728,-0.16031911969184875
1729114989111965200,1.189965087890625,9.898808479309082,-0.0810568705201149,-0.15314064919948578
1729114989149899800,1.227899658203125,9.898808479309082,-0.07148557901382446,-0.1579262912273407
1729114989187834400,1.26583447265625,9.889236450195312,-0.0810568705201149,-0.15553347766399384
1729114989225769000,1.30376904296875,9.898808479309082,-0.08584251254796982,-0.1698904037475586
1729114989263703300,1.341703369140625,9.889236450195312,-0.08584251254796982,-0.1579262912273407
1729114989301638000,1.379637939453125,9.884450912475586,-0.09541380405426025,-0.15553347766399384
1729114989339572500,1.417572509765625,9.889236450195312,-0.09062815457582474,-0.14835500717163086
1729114989377507000,1.455507080078125,9.891630172729492,-0.07627122104167938,-0.14835500717163086
1729114989415441700,1.493441650390625,9.894022941589355,-0.07866404205560684,-0.16031911969184875
1729114989453376300,1.531376220703125,9.894022941589355,-0.07627122104167938,-0.14835500717163086
1729114989491310800,1.569310791015625,9.894022941589355,-0.08823533356189728,-0.15314064919948578
1729114989529245200,1.6072451171875,9.894022941589355,-0.08584251254796982,-0.15553347766399384
1729114989567179800,1.6451796875,9.901201248168945,-0.09062815457582474,-0.1579262912273407
1729114989605114400,1.6831142578125,9.894022941589355,-0.07866404205560684,-0.1746760457754135
1729114989643049000,1.721049072265625,9.898808479309082,-0.08584251254796982,-0.15553347766399384
1729114989680983600,1.758983642578125,9.889236450195312,-0.08584251254796982,-0.16510476171970367
1729114989718918100,1.796918212890625,9.905986785888672,-0.08823533356189728,-0.15074782073497772
1729114989756852700,1.834852783203125,9.87966537475586,-0.07627122104167938,-0.17228323221206665
1729114989794787300,1.872787353515625,9.908379554748535,-0.08344969153404236,-0.16510476171970367
1729114989832722000,1.910721923828125,9.905986785888672,-0.08823533356189728,-0.1698904037475586
1729114989870656300,1.94865625,9.901201248168945,-0.09780662506818771,-0.16510476171970367
1729114989908590800,1.9865908203125,9.894022941589355,-0.09062815457582474,-0.16749759018421173
1729114989946525400,2.024525390625,9.898808479309082,-0.07866404205560684,-0.14835500717163086
1729114989984460000,2.0624599609375,9.898808479309082,-0.08344969153404236,-0.1698904037475586
1729114990022394600,2.10039453125,9.903594017028809,-0.07866404205560684,-0.15314064919948578
1729114990060329200,2.1383291015625,9.87966537475586,-0.10019944608211517,-0.16749759018421173
1729114990098263800,2.176263916015625,9.903594017028809,-0.07866404205560684,-0.16031911969184875
1729114990136198100,2.2141982421875,9.874879837036133,-0.10019944608211517,-0.1698904037475586
1729114990174132700,2.2521328125,9.903594017028809,-0.09062815457582474,-0.16031911969184875
1729114990212067300,2.2900673828125,9.898808479309082,-0.07387840002775192,-0.14117653667926788
1729114990250002000,2.328001953125,9.896415710449219,-0.07627122104167938,-0.15553347766399384
1729114990287936500,2.3659365234375,9.88684368133545,-0.07627122104167938,-0.1579262912273407
1729114990325871000,2.40387109375,9.889236450195312,-0.08344969153404236,-0.16510476171970367
1729114990363805700,2.4418056640625,9.894022941589355,-0.07627122104167938,-0.1459621787071228
1729114990401740300,2.479740234375,9.891630172729492,-0.08344969153404236,-0.15553347766399384
1729114990439675000,2.5176748046875,9.891630172729492,-0.09780662506818771,-0.1459621787071228
1729114990477609500,2.555609375,9.903594017028809,-0.0810568705201149,-0.16749759018421173
1729114990515543800,2.593543701171875,9.898808479309082,-0.08344969153404236,-0.16271193325519562
1729114990553478400,2.631478515625,9.913165092468262,-0.08823533356189728,-0.15074782073497772
1729114990591413000,2.6694130859375,9.901201248168945,-0.0930209830403328,-0.17228323221206665
1729114990629347600,2.70734765625,9.901201248168945,-0.08344969153404236,-0.1579262912273407
1729114990667282200,2.7452822265625,9.896415710449219,-0.08344969153404236,-0.1579262912273407
1729114990705216800,2.783216796875,9.901201248168945,-0.08823533356189728,-0.16271193325519562
1729114990743151400,2.8211513671875,9.884450912475586,-0.0810568705201149,-0.15553347766399384
1729114990781086000,2.8590859375,9.901201248168945,-0.08344969153404236,-0.1579262912273407
1729114990819020300,2.897020263671875,9.889236450195312,-0.07866404205560684,-0.15314064919948578
1729114990856955000,2.934954833984375,9.898808479309082,-0.0930209830403328,-0.15074782073497772
1729114990894889500,2.972889404296875,9.901201248168945,-0.09062815457582474,-0.16031911969184875
1729114990932824000,3.010823974609375,9.898808479309082,-0.08584251254796982,-0.15314064919948578
1729114990970758700,3.048758544921875,9.901201248168945,-0.08823533356189728,-0.1698904037475586
1729114991008693200,3.086693359375,9.898808479309082,-0.08344969153404236,-0.15074782073497772
1729114991046627800,3.1246279296875,9.905986785888672,-0.0810568705201149,-0.1579262912273407
1729114991084562400,3.1625625,9.884450912475586,-0.08584251254796982,-0.16510476171970367
1729114991122497000,3.2004970703125,9.905986785888672,-0.0930209830403328,-0.17228323221206665
1729114991160431600,3.238431640625,9.884450912475586,-0.08823533356189728,-0.15074782073497772
1729114991198366000,3.276365966796875,9.898808479309082,-0.08823533356189728,-0.15314064919948578
1729114991236300500,3.314300537109375,9.908379554748535,-0.08584251254796982,-0.16031911969184875
1729114991274235100,3.352235107421875,9.889236450195312,-0.08823533356189728,-0.16031911969184875
1729114991312169700,3.390169677734375,9.901201248168945,-0.07866404205560684,-0.15553347766399384
1729114991350104300,3.428104248046875,9.901201248168945,-0.08823533356189728,-0.1579262912273407
1729114991388039000,3.466038818359375,9.894022941589355,-0.08823533356189728,-0.15074782073497772
1729114991425973500,3.503973388671875,9.910772323608398,-0.09062815457582474,-0.14835500717163086
1729114991463908000,3.541908203125,9.901201248168945,-0.08823533356189728,-0.15553347766399384
1729114991501842700,3.5798427734375,9.901201248168945,-0.09541380405426025,-0.16031911969184875
1729114991539777000,3.617777099609375,9.894022941589355,-0.07627122104167938,-0.16749759018421173
1729114991577711600,3.655711669921875,9.908379554748535,-0.0930209830403328,-0.16031911969184875
1729114991615646200,3.693646240234375,9.88684368133545,-0.0810568705201149,-0.16031911969184875
1729114991653580800,3.731580810546875,9.882058143615723,-0.07627122104167938,-0.14835500717163086
1729114991691515400,3.769515380859375,9.901201248168945,-0.08584251254796982,-0.14835500717163086
1729114991729450000,3.807449951171875,9.896415710449219,-0.09062815457582474,-0.1579262912273407
