time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1729114176133007000,0.103007080078125,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176188573400,0.158573486328125,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176244128300,0.214128173828125,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176299675400,0.26967529296875,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176355229400,0.3252294921875,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176410784300,0.3807841796875,0.8006022572517395,0,-0.005125494673848152,0.5991742610931396,0.008207212202250957,0.006142167840152979,-1.8566595315933228
1729114176466339600,0.436339599609375,0.8680579662322998,0,-0.00549306022003293,0.49643248319625854,0.009536875411868095,0.005453893914818764,-2.102632999420166
1729114176521905000,0.49190478515625,0.8626270890235901,0,-0.006712737958878279,0.5057958364486694,0.011581704951822758,0.00679060211405158,-2.0809969902038574
1729114176577453800,0.547453857421875,0.8601235747337341,0,-0.005505575332790613,0.5100560188293457,0.00947124045342207,0.005616332869976759,-2.071101427078247
1729114176633005800,0.603005859375,0.8580515384674072,0,-0.006592989899218082,0.5135213136672974,0.011314751580357552,0.0067713335156440735,-2.0630381107330322
1729114176688565800,0.658565673828125,0.8533548712730408,-0.0000012309189969528234,-0.005487925373017788,0.5213015675544739,0.009365302510559559,0.005723860114812851,-2.0448501110076904
1729114176744125200,0.714125244140625,0.8532593250274658,-0.000010504513738851529,-0.0054792980663478374,0.5214582085609436,0.00933985784649849,0.0057324073277413845,-2.044483184814453
1729114176799661800,0.769661865234375,0.8532578945159912,-0.0003124370414298028,-0.006258710753172636,0.5214516520500183,0.010355189442634583,0.007060467731207609,-2.0445027351379395
1729114176855276500,0.825276611328125,0.8562785983085632,-0.0002597742422949523,-0.0061242179945111275,0.5164779424667358,0.010220149531960487,0.006770977284759283,-2.0561392307281494
1729114176910828000,0.880828125,0.8562737703323364,-0.00041591489571146667,-0.007092735264450312,0.5164733529090881,0.011717675253748894,0.008038777858018875,-2.056154489517212
1729114176966323200,0.9363232421875,0.8562723398208618,-0.0007321885204873979,-0.007144522853195667,0.516474723815918,0.011479680426418781,0.008633943274617195,-2.0561532974243164
1729114177021866200,0.9918662109375,0.8562728762626648,-0.0008815625915303826,-0.0074713630601763725,0.5164690017700195,0.011885236948728561,0.009227302856743336,-2.056168794631958
1729114177077419000,1.0474189453125,0.8562774062156677,-0.0007846743683330715,-0.007799189537763596,0.516456663608551,0.012546923011541367,0.00939982384443283,-2.0561985969543457
1729114177132974000,1.10297412109375,0.8562827706336975,-0.0008736549643799663,-0.007795633282512426,0.5164477229118347,0.01244902890175581,0.009548410773277283,-2.056220054626465
1729114177188556000,1.15855615234375,0.856285810470581,-0.0008973865187726915,-0.007797944825142622,0.5164426565170288,0.012428533285856247,0.009591368958353996,-2.056232213973999
1729114177244167200,1.214167236328125,0.8562899827957153,-0.0007494061719626188,-0.007701236754655838,0.5164374709129333,0.012415789067745209,0.009237963706254959,-2.0562431812286377
1729114177299677200,1.26967724609375,0.8562946915626526,-0.0008612442761659622,-0.007756607607007027,0.5164286494255066,0.012395217083394527,0.009486569091677666,-2.0562644004821777
1729114177355269600,1.32526953125,0.8562960624694824,-0.0006719659431837499,-0.007634875364601612,0.5164284706115723,0.012382204644382,0.009036660194396973,-2.0562634468078613
1729114177410800000,1.380800048828125,0.8563001155853271,-0.0008409337024204433,-0.007727246265858412,0.5164201259613037,0.012365997768938541,0.00942133367061615,-2.056284189224243
1729114177466331600,1.43633154296875,0.8563001155853271,-0.0010154113406315446,-0.007521314546465874,0.5164227485656738,0.011833053082227707,0.009507493115961552,-2.0562775135040283
1729114177521874700,1.491874755859375,0.8562992811203003,-0.0010871996637433767,-0.0074874283745884895,0.5164245367050171,0.011700850911438465,0.009595467709004879,-2.0562736988067627
1729114177577470700,1.547470703125,0.856298565864563,-0.001040074392221868,-0.007594321388751268,0.5164243578910828,0.011932608671486378,0.009625162929296494,-2.0562744140625
1729114177632979000,1.60297900390625,0.856297492980957,-0.000981800607405603,-0.007705788593739271,0.5164246559143066,0.012183710001409054,0.009640494361519814,-2.056274175643921
1729114177688540200,1.6585400390625,0.856296956539154,-0.0009583907085470855,-0.007728765718638897,0.5164251327514648,0.01224723644554615,0.009624140337109566,-2.0562729835510254
1729114177744103400,1.714103515625,0.8562992811203003,-0.0005934750661253929,-0.007564653642475605,0.5164243578910828,0.01234303880482912,0.008829642087221146,-2.056272506713867
1729114177799649000,1.76964892578125,0.8562973737716675,-0.0007115244516171515,-0.007643617689609528,0.5164260864257812,0.012356347404420376,0.009113405831158161,-2.0562691688537598
1729114177855222500,1.825222412109375,0.8562974333763123,-0.0007193527999334037,-0.007935017347335815,0.5164217948913574,0.01284741424024105,0.009427731856703758,-2.056281089782715
1729114177910760000,1.880760009765625,0.8563035726547241,-0.0009237173362635076,-0.00767678814008832,0.516414999961853,0.01219413336366415,0.009510925970971584,-2.0562961101531982
1729114177966309600,1.9363095703125,0.8563043475151062,-0.0007352891843765974,-0.007622571662068367,0.5164148211479187,0.012295876629650593,0.009132207371294498,-2.056295394897461
