time,seconds_elapsed,z,y,x
1729114709796172300,0.05217236328125,9.805728912353516,-0.08905749768018723,-0.10068019479513168
1729114709834106600,0.090106689453125,9.80506420135498,-0.05855315178632736,-0.16635417938232422
1729114709872040700,0.128040771484375,9.805042266845703,-0.06974806636571884,-0.16331370174884796
1729114709909975000,0.16597509765625,9.804947853088379,-0.06348976492881775,-0.17129892110824585
1729114709947909400,0.203909423828125,9.804929733276367,-0.06712646037340164,-0.17101158201694489
1729114709985843700,0.24184375,9.804919242858887,-0.06552250683307648,-0.17219960689544678
1729114710023777800,0.27977783203125,9.80492877960205,-0.06531000137329102,-0.17170682549476624
1729114710061712100,0.317712158203125,9.804932594299316,-0.06410456448793411,-0.17196062207221985
1729114710099646500,0.355646484375,9.80492115020752,-0.06542537361383438,-0.1721552163362503
1729114710137580800,0.393580810546875,9.804933547973633,-0.06491051614284515,-0.17165203392505646
1729114710175515100,0.43151513671875,9.804943084716797,-0.06439903378486633,-0.17121979594230652
1729114710213449200,0.46944921875,9.804954528808594,-0.06374341249465942,-0.17085853219032288
1729114710251383600,0.507383544921875,9.804956436157227,-0.064259372651577,-0.17055679857730865
1729114710289318000,0.54531787109375,9.80495548248291,-0.06386550515890121,-0.17074763774871826
1729114710327252200,0.583252197265625,9.804951667785645,-0.06396842002868652,-0.17095038294792175
1729114710365186600,0.6211865234375,9.804941177368164,-0.06361377984285355,-0.1716618835926056
1729114710403121000,0.659120849609375,9.804957389831543,-0.06316041201353073,-0.17088261246681213
1729114710441055000,0.697054931640625,9.80494499206543,-0.0628931000828743,-0.17168830335140228
1729114710478989300,0.7349892578125,9.804967880249023,-0.06276658922433853,-0.17043766379356384
1729114710516923600,0.772923583984375,9.80495548248291,-0.06253154575824738,-0.171293705701828
1729114710554858000,0.81085791015625,9.80496597290039,-0.0621575191617012,-0.1707647740840912
1729114710592792000,0.8487919921875,9.80494499206543,-0.06352485716342926,-0.17144839465618134
1729114710630726400,0.886726318359375,9.80495548248291,-0.06290289759635925,-0.1710941642522812
1729114710668660700,0.92466064453125,9.804944038391113,-0.06325621902942657,-0.1716318428516388
1729114710706595000,0.962594970703125,9.804971694946289,-0.06193734332919121,-0.1705496460199356
1729114710744529400,1.000529296875,9.804967880249023,-0.061918552964925766,-0.17075352370738983
1729114710782463700,1.038463623046875,9.804973602294922,-0.062280621379613876,-0.17029273509979248
1729114710820397800,1.076397705078125,9.804964065551758,-0.06197398900985718,-0.17098115384578705
1729114710858332200,1.114332275390625,9.804954528808594,-0.06221694126725197,-0.17138853669166565
1729114710896266500,1.1522666015625,9.80495834350586,-0.06279708445072174,-0.17096146941184998
1729114710934200800,1.190200927734375,9.804946899414062,-0.0630854070186615,-0.1715155839920044
1729114710972135200,1.22813525390625,9.804938316345215,-0.06302714347839355,-0.17200420796871185
1729114711010069200,1.2660693359375,9.804943084716797,-0.06261605024337769,-0.17195244133472443
1729114711048003600,1.304003662109375,9.804941177368164,-0.0636947900056839,-0.17165331542491913
1729114711085938000,1.34193798828125,9.804946899414062,-0.0628267377614975,-0.17161820828914642
1729114711123872300,1.379872314453125,9.80495548248291,-0.06269750744104385,-0.1711759865283966
1729114711161806600,1.417806640625,9.80494499206543,-0.06250728666782379,-0.1718807965517044
1729114711199741000,1.455740966796875,9.804953575134277,-0.061817266047000885,-0.17158572375774384
1729114711237675300,1.49367529296875,9.804938316345215,-0.061739642173051834,-0.1725013256072998
1729114711275609300,1.531609375,9.804927825927734,-0.06269311904907227,-0.17280788719654083
1729114711313543700,1.569543701171875,9.804919242858887,-0.0632348284125328,-0.1730862706899643
1729114711351478000,1.60747802734375,9.804923057556152,-0.06411721557378769,-0.17253437638282776
1729114711389412400,1.645412353515625,9.804920196533203,-0.06501644104719162,-0.17230883240699768
1729114711427346700,1.6833466796875,9.804935455322266,-0.06454647332429886,-0.1716044396162033
1729114711465280800,1.72128076171875,9.804933547973633,-0.06512465327978134,-0.17152194678783417
1729114711503215000,1.759215087890625,9.804924011230469,-0.06441918015480042,-0.17233924567699432
1729114711541149400,1.7971494140625,9.80490493774414,-0.06457076966762543,-0.1733131855726242
1729114711579083800,1.835083740234375,9.80490493774414,-0.06444234400987625,-0.17343513667583466
1729114711617018000,1.87301806640625,9.804919242858887,-0.06476714462041855,-0.1724918633699417
1729114711654952400,1.910952392578125,9.804910659790039,-0.0644458532333374,-0.1731180101633072
1729114711692886800,1.94888671875,9.804930686950684,-0.06358032673597336,-0.17224106192588806
1729114711730820900,1.98682080078125,9.804924964904785,-0.06401058286428452,-0.1724531352519989
1729114711768755200,2.024755126953125,9.80492877960205,-0.06404663622379303,-0.17223535478115082
1729114711806689500,2.062689453125,9.804912567138672,-0.06459071487188339,-0.17293255031108856
1729114711844624000,2.100623779296875,9.804915428161621,-0.06432105600833893,-0.17286834120750427
1729114711882558200,2.13855810546875,9.80492115020752,-0.06419003754854202,-0.17259357869625092
1729114711920492500,2.176492431640625,9.804929733276367,-0.06383001804351807,-0.172267884016037
1729114711958426600,2.214426513671875,9.804947853088379,-0.06346660107374191,-0.17131000757217407
1729114711996361000,2.25236083984375,9.804925918579102,-0.0636691004037857,-0.17255763709545135
1729114712034295300,2.29029541015625,9.804933547973633,-0.06385494023561478,-0.17197303473949432
1729114712072229600,2.328229736328125,9.804938316345215,-0.06380102783441544,-0.1717667132616043
1729114712110164000,2.3661640625,9.804957389831543,-0.0637221708893776,-0.17070771753787994
1729114712148098300,2.404098388671875,9.804956436157227,-0.062883161008358,-0.17107999324798584
