time,seconds_elapsed,z,y,x
1730998120162207000,0.18320703125,9.804686546325684,-0.1791645735502243,-0.08008001744747162
1730998120200145000,0.221144775390625,9.80461311340332,-0.18302953243255615,-0.08036036044359207
1730998120238083000,0.2590830078125,9.80454158782959,-0.1857193261384964,-0.0828513652086258
1730998120276021000,0.29702099609375,9.804511070251465,-0.18729180097579956,-0.0828922837972641
1730998120313959200,0.334959228515625,9.804497718811035,-0.18799163401126862,-0.08289396017789841
1730998120351897000,0.37289697265625,9.804474830627441,-0.18912208080291748,-0.08297763019800186
1730998120389835300,0.410835205078125,9.804465293884277,-0.18971452116966248,-0.08278008550405502
1730998120427773200,0.448773193359375,9.804468154907227,-0.18950876593589783,-0.08299731463193893
1730998120465711400,0.48671142578125,9.804465293884277,-0.18967683613300323,-0.08293899893760681
1730998120503649300,0.524649169921875,9.804459571838379,-0.18992234766483307,-0.08296851813793182
1730998120541587500,0.56258740234375,9.804466247558594,-0.18963298201560974,-0.08291080594062805
1730998120579525400,0.600525390625,9.804451942443848,-0.19014668464660645,-0.08346571773290634
1730998120617463600,0.638463623046875,9.80444049835205,-0.19067972898483276,-0.08352401852607727
1730998120655401500,0.6764013671875,9.804429054260254,-0.19113720953464508,-0.08386912941932678
1730998120693339600,0.714339599609375,9.804457664489746,-0.19010190665721893,-0.08282609283924103
1730998120731277600,0.752277587890625,9.804441452026367,-0.19080115854740143,-0.0831487700343132
1730998120769215700,0.7902158203125,9.804452896118164,-0.19043754041194916,-0.08266235888004303
1730998120807153700,0.828153564453125,9.80444622039795,-0.19059650599956512,-0.08299113810062408
1730998120845091800,0.866091796875,9.804431915283203,-0.1912725269794464,-0.08317061513662338
1730998120883029800,0.90402978515625,9.804428100585938,-0.19123350083827972,-0.08370615541934967
1730998120920968000,0.941968017578125,9.80441951751709,-0.19156497716903687,-0.08392460644245148
1730998120958905900,0.97990576171875,9.804427146911621,-0.19109371304512024,-0.08415205031633377
1730998120996844000,1.017843994140625,9.804422378540039,-0.19104796648025513,-0.0848563015460968
1730998121034782000,1.055781982421875,9.80443000793457,-0.19084590673446655,-0.08430694788694382
1730998121072720100,1.09372021484375,9.804434776306152,-0.19042782485485077,-0.08483871817588806
1730998121110658000,1.131657958984375,9.804429054260254,-0.1908745914697647,-0.0844695046544075
1730998121148596200,1.16959619140625,9.804421424865723,-0.19114339351654053,-0.0845952257514
1730998121186534100,1.2075341796875,9.804413795471191,-0.1911245733499527,-0.08564461022615433
1730998121224472300,1.245472412109375,9.80441665649414,-0.1913413107395172,-0.084785096347332
1730998121262410200,1.28341015625,9.804412841796875,-0.19164901971817017,-0.08452145755290985
1730998121300348400,1.321348388671875,9.80443286895752,-0.19115447998046875,-0.08336478471755981
1730998121338286600,1.35928662109375,9.804441452026367,-0.19073235988616943,-0.08327214419841766
1730998121376224500,1.397224609375,9.804434776306152,-0.1911119520664215,-0.0831548199057579
1730998121414162700,1.43516259765625,9.804420471191406,-0.1918531209230423,-0.08332977443933487
1730998121452100600,1.4731005859375,9.804408073425293,-0.1922595202922821,-0.08362086862325668
1730998121490038800,1.511038818359375,9.804404258728027,-0.19238995015621185,-0.08386674523353577
1730998121527976700,1.548976806640625,9.804391860961914,-0.19281581044197083,-0.08432282507419586
1730998121565915000,1.586914794921875,9.804402351379395,-0.19209009408950806,-0.08482734858989716
1730998121603852800,1.624852783203125,9.804401397705078,-0.1921849548816681,-0.0846552774310112
1730998121641791000,1.662791015625,9.804381370544434,-0.19270449876785278,-0.085773766040802
1730998121679729000,1.70072900390625,9.804375648498535,-0.192396342754364,-0.08706919848918915
1730998121717667000,1.7386669921875,9.804370880126953,-0.19274431467056274,-0.08691158145666122
1730998121755605200,1.776605224609375,9.804390907287598,-0.19214379787445068,-0.08599000424146652
1730998121793543200,1.814543212890625,9.804405212402344,-0.19152149558067322,-0.08573133498430252
1730998121831481300,1.8524814453125,9.804407119750977,-0.1915568709373474,-0.085476815700531
1730998121869419300,1.890419189453125,9.804411888122559,-0.19159644842147827,-0.0848151370882988
1730998121907357400,1.928357421875,9.80441951751709,-0.19103297591209412,-0.0851101353764534
1730998121945295400,1.96629541015625,9.804425239562988,-0.19080756604671478,-0.08503854274749756
1730998121983233500,2.004233642578125,9.804433822631836,-0.19054442644119263,-0.08464755117893219
1730998122021171500,2.04217138671875,9.804435729980469,-0.19043508172035217,-0.08460336923599243
1730998122059109600,2.080109619140625,9.804425239562988,-0.1908724009990692,-0.08485864847898483
1730998122097047600,2.118047607421875,9.804429054260254,-0.19086426496505737,-0.08445209264755249
1730998122134985700,2.15598583984375,9.804428100585938,-0.19063039124011993,-0.08495728671550751
1730998122172923600,2.193923583984375,9.804438591003418,-0.19022759795188904,-0.08481225371360779
1730998122210861800,2.23186181640625,9.804422378540039,-0.19089773297309875,-0.08509592711925507
1730998122248800000,2.269800048828125,9.804422378540039,-0.19084016978740692,-0.08527269214391708
1730998122286738000,2.307738037109375,9.804413795471191,-0.19104884564876556,-0.08579888194799423
1730998122324676000,2.345676025390625,9.804429054260254,-0.19060495495796204,-0.08501135557889938
1730998122362614000,2.383614013671875,9.804422378540039,-0.1909674108028412,-0.08495679497718811
1730998122400552200,2.42155224609375,9.804421424865723,-0.19075588881969452,-0.0855783149600029
1730998122438490000,2.459489990234375,9.804421424865723,-0.19094164669513702,-0.08510751277208328
1730998122476428300,2.49742822265625,9.80443000793457,-0.19022783637046814,-0.0857689306139946
1730998122514366200,2.5353662109375,9.804429054260254,-0.19034016132354736,-0.08562828600406647
1730998122552304400,2.573304443359375,9.804418563842773,-0.19097435474395752,-0.08538971841335297
1730998122590242600,2.61124267578125,9.804424285888672,-0.19068218767642975,-0.08542361110448837
1730998122628180500,2.649180419921875,9.80441951751709,-0.19087034463882446,-0.08543667942285538
1730998122666118700,2.68711865234375,9.804437637329102,-0.19042593240737915,-0.08443894982337952
