time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1730998120428596200,0.44959619140625,0.8991782069206238,-0.012293677777051926,-0.008292433805763721,0.4373313784599304,0.0041617355309426785,0.029365718364715576,-2.2362887859344482
1730998120484135700,0.5051357421875,0.9479468464851379,-0.012811660766601562,-0.008694794960319996,0.31805193424224854,0.008338666521012783,0.029824761673808098,-2.494288444519043
1730998120539702500,0.56070263671875,0.9361796975135803,-0.00001292922388529405,-0.006715936120599508,0.3514578938484192,0.012566030025482178,0.0047449637204408646,-2.4233498573303223
1730998120595247900,0.616247802734375,0.9500033855438232,-1.2937700910597982e-9,-0.006703994702547789,0.3121676743030548,0.012738090939819813,0.004185555502772331,-2.5066568851470947
1730998120650811000,0.671810791015625,0.9488168954849243,-1.294679424432288e-13,-0.006824664771556854,0.31575292348861694,0.012951197102665901,0.0043098293244838715,-2.4991049766540527
1730998120706352400,0.727352294921875,0.9591150283813477,-0.000003574655238480773,-0.0039001130498945713,0.28298959136009216,0.007479378953576088,0.002214241772890091,-2.567776918411255
1730998120761922000,0.782922119140625,0.9591228365898132,-0.000002445449126753374,-0.0038849448319524527,0.2829637825489044,0.007450981065630913,0.0022032903507351875,-2.567831039428711
1730998120817465600,0.838465576171875,0.9517359137535095,-0.0027191394474357367,-0.006686453241854906,0.30683329701423645,0.011059531942009926,0.009279191493988037,-2.5178990364074707
1730998120873041700,0.894041748046875,0.951724648475647,-0.00470438227057457,-0.006752049550414085,0.30684274435043335,0.00996619276702404,0.013098562136292458,-2.517888069152832
1730998120928571400,0.9495712890625,0.9517139792442322,-0.006371996831148863,-0.006769432686269283,0.30684545636177063,0.008976000361144543,0.01628369465470314,-2.5178842544555664
1730998120984144100,1.00514404296875,0.9517080187797546,-0.007063933182507753,-0.006564334034919739,0.3068532645702362,0.008160813711583614,0.0174750667065382,-2.5178639888763428
1730998121039679200,1.06067919921875,0.9517089128494263,-0.0072981445118784904,-0.0066650984808802605,0.30684295296669006,0.00820911768823862,0.017982663586735725,-2.5178866386413574
1730998121095271200,1.116271240234375,0.951708972454071,-0.007532190997153521,-0.006741752848029137,0.3068351447582245,0.008211584761738777,0.01847517117857933,-2.5179035663604736
1730998121150779000,1.17177880859375,0.9517073035240173,-0.0077546127140522,-0.006827100645750761,0.3068329393863678,0.008237633854150772,0.0189509354531765,-2.517909049987793
1730998121206362000,1.227362060546875,0.9517094492912292,-0.007829083129763603,-0.0068527753464877605,0.30682387948036194,0.008241000585258007,0.019108377397060394,-2.517928123474121
1730998121261898200,1.282898193359375,0.9517117738723755,-0.007861681282520294,-0.006862068548798561,0.30681559443473816,0.008238858543336391,0.019176064059138298,-2.5179455280303955
1730998121317460500,1.33846044921875,0.9517152309417725,-0.0074965329840779305,-0.006745297461748123,0.30681660771369934,0.008240573108196259,0.018409308046102524,-2.5179426670074463
1730998121373003300,1.394003173828125,0.951716423034668,-0.0076039633713662624,-0.0067802611738443375,0.3068094849586487,0.008241360075771809,0.018635209649801254,-2.517957925796509
1730998121428594700,1.4495947265625,0.9517208337783813,-0.007693077437579632,-0.006633792072534561,0.30679693818092346,0.007908078841865063,0.018714873120188713,-2.517981767654419
1730998121484110300,1.5051103515625,0.9517219662666321,-0.00777626596391201,-0.00672870222479105,0.3067893087863922,0.00803788285702467,0.018931405618786812,-2.5179991722106934
1730998121539681000,1.560680908203125,0.9517215490341187,-0.007864759303629398,-0.0068204631097614765,0.30678606033325195,0.008158354088664055,0.019156139343976974,-2.5180070400238037
1730998121595246000,1.61624609375,0.9517200589179993,-0.007884414866566658,-0.006839084904640913,0.3067898452281952,0.008181671611964703,0.019205015152692795,-2.5179994106292725
1730998121650796800,1.671796875,0.9517250061035156,-0.007567225955426693,-0.006574183236807585,0.30678850412368774,0.007871972396969795,0.01843865029513836,-2.5179989337921143
1730998121706326000,1.727325927734375,0.9517256617546082,-0.007679866626858711,-0.006691080052405596,0.30678117275238037,0.008025561459362507,0.01872474141418934,-2.5180158615112305
1730998121761916000,1.782916015625,0.9517263770103455,-0.0078093442134559155,-0.006794555578380823,0.30677318572998047,0.008143285289406776,0.01903464086353779,-2.518033742904663
1730998121817438000,1.83843798828125,0.9517279267311096,-0.007854733616113663,-0.006825529504567385,0.306766539812088,0.008174543268978596,0.01913999579846859,-2.5180482864379883
1730998121872997400,1.893997314453125,0.9517333507537842,-0.007792247924953699,-0.006580677814781666,0.30675679445266724,0.0077469078823924065,0.01887073926627636,-2.5180649757385254
1730998121928550000,1.9495498046875,0.951732337474823,-0.007774648256599903,-0.006944706663489342,0.30675238370895386,0.008450854569673538,0.019060533493757248,-2.518080234527588
1730998121984111900,2.00511181640625,0.9517303109169006,-0.007832883857190609,-0.006915920414030552,0.3067576289176941,0.008360219188034534,0.0191537793725729,-2.518068552017212
1730998122039651600,2.060651611328125,0.9517303109169006,-0.007878502830862999,-0.006900371052324772,0.30675703287124634,0.008302642963826656,0.019231079146265984,-2.5180695056915283
1730998122095256600,2.116256591796875,0.9517333507537842,-0.007717524189502001,-0.006564323324710131,0.3067590296268463,0.007761568762362003,0.018718473613262177,-2.5180602073669434
1730998122150767900,2.171767822265625,0.9517301321029663,-0.0078246695920825,-0.0067366487346589565,0.3067624270915985,0.008023852482438087,0.0190281979739666,-2.5180554389953613
1730998122206330400,2.227330322265625,0.9517309069633484,-0.007689056918025017,-0.006467289756983519,0.30676940083503723,0.007594091817736626,0.018604833632707596,-2.5180370807647705
